label,mission,object_id,period_days,dur_hr,depth_ppm,rprstar,a_over_rstar,radius_rearth,insol_earth,eq_temp_k,teff_k,logg_cgs,star_rad_rsun,ra_deg,dec_deg,t_mag
1,K2,TRAPPIST-1 h,,,,,,0.773,,,,,,346.6263919,-5.0434618,13.8529
1,Kepler,Kepler-198 c,49.5674085,4.002,730.0,0.028762,52.6,2.91,11.09,465.0,5569.0,4.474,0.927,290.67313,38.69101,
1,TESS,TOI-45331,2.1747824,1.654,560.0,0.023664319132398463,,1.79105,174.942,1013.0,4542.0,4.58,0.71,11.480235,6.34703,11.375
1,Kepler,Kepler-248 b,6.308201629,2.9785,1328.5,0.032418,16.707,2.96,106.44,819.0,5191.0,4.564,0.837,293.0614,43.58136,
0,Kepler,K03219.01,0.544561598,1.6053,35.2,0.005106,2.618,44.9,4601339.96,11804.0,3715.0,0.851,80.529,299.33368,43.717815,
0,Kepler,K06556.01,3.735993484,17.4877,617990.0,1.289667,3.7225,571.07,4283.18,2063.0,5467.0,3.432,4.055,296.83719,40.473099,
1,TESS,TOI-60211,2.0319883,3.4937463,12273.0056923,0.11078359848055126,,17.7163979,2886.2922002,1869.4111277,6161.0,4.1171,1.56523,358.515134,37.021824,12.489
1,K2,K2-88 b,4.61228,,,0.045987,19.98,2.3,16.4,,3624.15,,0.459539,54.7514566,19.1199667,13.4274
1,K2,HAT-P-56 b,2.7908821,2.19,9440.0,0.1021,,19.1,,,6659.0,,1.8,100.8480137,27.2521823,10.5136
1,Kepler,Kepler-789 b,8.63847391,5.4566,395.9,0.017995,12.312,5.99,958.35,1419.0,5684.0,3.657,3.046,295.97516,38.94664,
0,Kepler,K08199.01,183.836254,13.088,1046.2,0.039532,43.9,51.64,124.46,852.0,4959.0,2.569,11.963,292.32233,47.255112,
1,Kepler,Kepler-318 b,4.66271902,2.757,1630.6,0.037636,11.87,3.86,274.98,1039.0,5729.0,4.514,0.939,298.48282,46.793621,
1,Kepler,Kepler-143 b,16.00747237,1.267,277.6,0.020964,29.3,2.99,116.46,838.0,5857.0,4.204,1.305,298.06769,49.412601,
0,Kepler,K01177.01,3.305577989,2.5903,17971.0,0.335281,6.81,25.89,263.55,1027.0,5534.0,4.629,0.707,292.07849,38.631481,
1,Kepler,Kepler-1882 b,13.7872627,5.747,75.1,0.009753,7.65,1.55,150.64,894.0,5691.0,4.139,1.458,290.66412,43.49984,
0,Kepler,K07335.01,5.682410334,5.33373,220420.0,0.55816,11.121,72.9,401.43,1141.0,5897.0,4.278,1.196,298.75854,47.69558,
1,Kepler,Kepler-311 d,232.040326,12.235,290.8,0.016278,117.8,2.05,2.71,327.0,5903.0,4.3,1.156,282.06128,47.085491,
1,K2,K2-268 c,9.3261,2.8104,,0.0368,,3.1,,,,,0.78,133.7094899,11.8482712,12.986
1,K2,K2-77 b,8.2008,,600.0,0.02449489742783178,,,,,4865.6,4.53827,0.793476,55.228521,12.572448,11.2867
0,Kepler,K07721.01,0.50727675,2.32,214.7,0.013588,1.685,1.7,8524.12,2449.0,5970.0,4.399,1.143,295.66525,40.363739,
0,Kepler,K02863.01,1.703359172,1.914,57.6,0.006997,6.79,0.69,1284.58,1525.0,6026.0,4.503,0.904,293.07806,38.359081,
1,Kepler,Kepler-595 b,25.30291816,4.4903,2105.7,0.040771,44.775,3.95,19.39,535.0,5121.0,4.457,0.888,294.5704,50.673019,
1,Kepler,Kepler-200 c,10.22215697,1.1939,238.2,0.017212,29.5,1.72,99.68,806.0,5675.0,4.459,0.915,284.40991,41.237461,
0,Kepler,K03191.01,377.88909,9.259,92.8,0.00902,312.5,3.17,31.87,606.0,9030.0,3.822,3.218,290.81604,47.682892,
0,Kepler,K04594.01,0.643007769,0.69,68.1,0.007706,7.2,0.35,311.13,1070.0,3925.0,4.825,0.421,289.07382,40.977531,
1,TESS,TOI-21941,15.3419095,2.736,683.0,0.02613426869074396,,1.7005,14.2526,541.0,4669.0,4.63,0.69,299.156339,-31.335181,7.4259
0,Kepler,K00715.01,1.621668852,1.7517,7662.0,0.310564,4.01,32.76,1546.28,1598.0,6106.0,4.487,0.966,293.42636,46.68792,
0,TESS,TOI-16651,1.76406,3.086,870.0,0.02949576240750525,,12.3762,40901.7,3961.0,6481.7,,2.03,88.369051,37.339411,6.4018
0,TESS,TOI-73321,3.5399394,3.443,6448.0,0.08029943959953892,,8.3436,607.406,1383.0,5234.6,,1.13,315.771492,46.24188,12.3711
0,TESS,TOI-45641,22.1536777,7.5893785,4469.3198771,0.06685297208875608,,12.6297905,126.5238849,855.3874599,6123.0,4.07991,1.6267,167.000935,-67.149824,10.7716
0,Kepler,K00410.01,7.216951388,1.89082,4284.5,0.360527,13.23,41.57,292.7,1055.0,6266.0,4.38,1.056,292.24802,40.696049,
1,K2,K2-266 d,14.697,3.408,1465.0,0.03827,31.7,2.93,13.95,538.3,4285.0,4.581,0.703,157.9356855,0.9372782,10.6269
0,Kepler,K01254.01,5.082722475,5.9139,1974.1,0.040316,6.856,4.4,296.94,1059.0,5780.0,4.438,1.0,299.07388,44.431679,
0,Kepler,K07963.01,14.3400358,5.7,1706.0,0.035971,19.92,0.68,0.89,248.0,3358.0,5.149,0.174,294.7959,46.521626,
1,Kepler,Kepler-234 c,7.21203748,4.0491,950.4,0.028255,14.003,3.32,260.58,1025.0,6214.0,4.442,1.076,291.65353,38.494659,
0,Kepler,K05197.01,142.20400109,3.0,,,,,,,,,,288.10455,41.07925,
1,Kepler,Kepler-276 d,48.6478543,5.464,641.8,0.038915,22.0,4.14,13.57,489.0,5779.0,4.477,0.974,293.56815,39.03632,
0,TESS,TOI-4141,1.82488,1.757,2950.0,0.05431390245600108,,24.8366,3161.32,2088.0,5773.74,3.51,1.23,36.853585,-12.03893,9.15779
1,K2,WASP-118 b,4.0460435,4.8048,7550.0,0.08689073598491384,6.92,16.14096,,1729.0,6410.0,4.1,1.696,19.5505861,2.7027847,10.5559
0,Kepler,K06133.01,2.6160943,21.34,29.3,0.005226,1.091,0.81,2188.14,1744.0,6645.0,4.232,1.42,297.31543,40.874981,
1,K2,HATS-12 b,3.14272,4.4808,,0.0587,,7.8,,,,,1.22,289.202402,-19.3559227,12.2994
1,K2,EPIC 220674823 b,0.571299,,,0.016876,2.646777,1.66855539,,,5590.0,4.54,0.906429,13.0800239,10.7947051,11.4574
1,TESS,TOI-63831,1.7904917,1.223,47315.0,0.21752011401247473,,11.4109,31.6712,660.0,3425.0,4.78,0.46,60.424695,60.891368,14.4506
0,TESS,TOI-68491,1825.048364,3.62,2576.0,0.050754310161798086,,12.7111,0.0187275,103.0,6290.0,3.89,2.09,352.949174,-17.448458,9.9309
1,K2,K2-133 b,3.07133,,,0.027,,1.34,,,3655.0,,0.455,70.1493775,25.0098135,12.3252
1,K2,K2-396 c,25.76051,,,0.0311,39.31,3.124,,,5236.0,4.488,0.92,74.6928607,17.2690562,12.2978
1,K2,K2-182 b,4.7369729,,,0.0308,13.98,2.7,,982.0,5181.0,4.56,0.8,130.180046,10.9829509,11.1704
1,Kepler,Kepler-521 b,22.20809549,7.3327,463.2,0.019714,23.5971,3.02,98.36,803.0,6336.0,4.266,1.403,298.81638,43.998039,
1,K2,K2-126 b,7.387073,,,0.027152,22.38,1.84,35.3,,4367.83,,0.62115,203.5467021,-13.5769705,11.6297
1,Kepler,Kepler-1043 b,38.505224,5.941,695.2,0.025468,39.1,2.45,18.98,532.0,5974.0,4.504,0.881,281.66299,47.568581,
1,Kepler,Kepler-1500 b,15.0330623,6.326,132.2,0.012497,8.6,2.18,175.74,928.0,5849.0,4.076,1.601,288.88333,39.74456,
0,TESS,TOI-28551,3.4906402,1.586,4580.0,0.06767569726275452,,8.78597,202.549,1050.0,6066.0,4.34,1.18,123.43693,-18.877652,12.7325
0,Kepler,K06769.01,9.12208711,4.62417,58790.0,0.464111,14.5523,52.66,157.73,904.0,5857.0,4.396,1.039,293.07452,42.280258,
0,Kepler,K01734.01,1.878156188,2.058,787.5,0.034268,2.87,2.51,400.37,1141.0,5075.0,4.598,0.67,300.31107,45.02494,
1,Kepler,Kepler-1571 b,3.38557445,1.879,121.9,0.010068,13.8,1.63,1122.9,1476.0,5718.0,4.069,1.48,300.93539,45.596539,
0,TESS,TOI-32161,2.6985136,4.856,13510.0,0.11623252556836232,,,457.995,1288.0,3922.8,,,179.457833,-62.327546,13.1235
1,TESS,TOI-60051,16.1455898,4.5431711,919.5336262,0.030323812857224932,,3.563467,19.5319797,536.1746979,4816.0,4.59996,0.732995,281.482473,47.207826,10.8515
1,K2,K2-19 c,11.907625,,,0.044549,23.426382,4.05161714,,,5391.0,4.6,0.833805,174.9602543,0.603596,12.3049
1,K2,K2-237 b,2.18053539,2.9278,13850.0,0.1177,6.07,16.19697711,1860.0,1828.0,6360.0,4.339,1.261,253.7688479,-28.7105836,11.0657
0,K2,EPIC 212773309.01,4.68199,,,0.754,16.87,48.33,,,4636.0,4.40064,0.895684,207.3848549,-6.3227922,10.8717
0,Kepler,K05774.01,1.21374744,5.79293,185130.0,0.544103,2.3751,96.19,8380.25,2441.0,6791.0,4.137,1.619,283.8663,47.228271,
0,Kepler,K03641.01,178.4129899,2.9298,37510.0,0.265158,395.7,33.24,4.0,361.0,6078.0,4.346,1.148,288.32785,38.627621,
1,K2,K2-73 b,7.49543,3.62,,0.021,,2.45,213.0,,5922.0,4.409,1.06,335.025662,-9.0560881,11.2821
1,Kepler,Kepler-113 c,8.925079516,2.6766,977.5,0.031128,18.32,2.36,36.89,628.0,4728.0,4.628,0.693,287.99789,50.944328,
1,K2,K2-63 b,20.258209,4.97,402.0,0.01824,,2.08,,,5686.0,,0.95,333.4267738,-12.0663429,12.2886
1,Kepler,Kepler-1467 b,47.0568476,5.2232,1531.2,0.03515,71.22,2.84,6.72,411.0,5288.0,4.613,0.74,295.04855,45.342682,
1,K2,TRAPPIST-1 c,,,,,,1.095,,,,,,346.6263919,-5.0434618,13.8529
1,Kepler,Kepler-53 b,18.64932728,4.4056,893.6,0.027096,33.12,3.12,57.13,701.0,5775.0,4.405,1.053,290.46176,40.562462,
1,TESS,TOI-20811,10.5054362,2.4850401,1320.6016253,0.036340082901666584,,1.947929,8.2567001,432.3359777,3742.0,4.72382,0.515547,264.302263,53.025567,11.642
1,K2,K2-240 c,20.523,3.192,980.0,0.0313,48.0,1.8,,389.0,3810.0,4.7,0.54,227.849371,-17.8754464,11.6392
0,K2,EPIC 212572452.01,2.58148,,,0.073,9.91,5.38,,,4076.0,4.48523,0.757718,204.4414384,-11.1922123,13.8653
0,TESS,TOI-9351,2.23294,2.032,16930.0,0.13011533345459328,,15.959056,328.2137194,,4814.0,4.51946,0.804149,96.248202,-59.804574,12.7918
1,K2,K2-239 d,10.115,1.8384,650.0,0.0255,38.8,1.1,,399.0,3420.0,4.9,0.36,160.5941265,4.4413751,12.2352
0,TESS,TOI-9201,19.2998,3.17,1864.78,0.043183098545611566,,,16.9727,565.0,3818.0,,,110.312488,-73.453234,11.191
0,Kepler,K07808.01,361.526458,6.947,525.1,0.027145,133.2,5.7,6.67,410.0,7196.0,4.064,1.923,295.23029,42.516079,
0,Kepler,K06373.01,31.024310431,7.63621,96480.0,0.490678,34.07,93.29,88.89,783.0,6011.0,3.998,1.741,286.15421,39.065708,
1,TESS,TOI-74801,5.084334,5.0844391,5787.6432946,0.07607656205823184,,13.3526344,843.4793906,1374.4798216,5692.5,3.9616,1.73938,305.095724,-19.314727,9.9543
1,K2,K2-176 b,5.32944,2.76,260.0,0.0156,12.9,1.55,,,,,0.911,58.2691796,17.9069486,12.0651
0,K2,EPIC 201324549.01,2.51881781,1.58,2150.0,0.04636809247747852,,,,,6380.0,,1.76277,171.2359519,-2.0851597,11.7475
0,Kepler,K06029.01,3.026764871,4.32532,66720.0,0.239029,6.5797,26.36,810.38,1360.0,6283.0,4.459,1.01,294.33139,42.093979,
1,K2,K2-117 b,1.291605,1.152,1817.0,0.0399,8.18,1.74,,,,,0.4,133.8557342,10.4692176,12.7482
1,TESS,TOI-17591,18.8500438,3.407,2610.0,0.0510881590977792,,3.09094,5.95531,435.0,3960.0,4.62853,0.63,326.851662,62.753816,9.92838
1,K2,K2-191 b,2.85794855,2.799,260.0,0.0161245154965971,,,,,5012.0,4.45795,0.891502,201.6391407,-12.8066737,12.4159
1,Kepler,Kepler-1971 b,0.824000125,0.855,183.1,0.013728,4.93,0.42,73.09,746.0,3396.0,4.991,0.28,287.26215,42.03231,
1,TESS,TOI-10621,4.1150576,1.08,487.0,0.022068076490713913,,2.30057,77.3573,826.0,5394.0,4.50942,0.89,38.120968,-78.023683,9.478
0,Kepler,K04270.01,373.72257,14.21,470.9,0.609829,47.8,67.13,1.11,262.0,6004.0,4.45,1.008,286.53278,44.554569,
0,Kepler,K07397.01,2.305097141,1.9378,5880.0,0.375137,4.61,89.22,13581.41,2753.0,8851.0,4.085,2.178,297.39349,48.410751,
1,Kepler,Kepler-473 b,14.55730897,7.7643,956.9,0.028038,14.7277,4.32,141.0,879.0,5774.0,4.159,1.412,286.6301,38.945599,
1,K2,K2-32 c,20.65614,5.024,,0.03636,23.8,3.48,27.4,583.0,5315.0,4.43,0.87,252.426008,-19.5430504,11.3692
0,Kepler,K04639.01,169.894419,2.525,178.7,0.01243,493.0,2.66,13.85,492.0,6382.0,3.94,1.961,288.84711,39.934311,
1,TESS,TOI-5761,5.4435354,3.5,3219.0,0.056736231810017135,,7.30242,402.866,1248.0,6313.0,4.32632,1.25,144.875105,-20.982419,8.86849
0,TESS,TOI-15341,1.41853,2.728,560.0,0.023664319132398463,,3.93221,6293.46,2481.0,6329.0,4.08,1.68,6.074676,57.881718,9.867621
1,K2,K2-139 b,28.382206,4.9392,,0.0936,,9.5,,,,,0.93,289.066707,-17.9107147,10.9139
0,Kepler,K07163.01,14.759477667,9.7746,357470.0,0.630297,17.69162,76.06,130.69,862.0,6522.0,4.407,1.105,292.7402,45.80151,
1,Kepler,Kepler-114 d,11.776132317,2.8971,1430.8,0.035355,27.4,2.08,9.37,446.0,3980.0,4.722,0.54,294.12143,48.349522,
1,Kepler,Kepler-1084 b,2.053341891,2.596,65.5,0.009704,2.03,1.44,2154.14,1737.0,6084.0,4.204,1.358,290.10196,48.251141,
0,Kepler,K00748.01,2.696370652,3.6129,397.9,0.017673,5.827,1.58,305.34,1066.0,4989.0,4.504,0.819,283.76547,47.804298,
0,Kepler,K05353.01,0.812592362,1.5646,6945.8,0.144276,2.4,25.84,16928.43,2912.0,7117.0,4.153,1.64,288.49567,42.69556,
0,Kepler,K06911.01,0.843400322,1.7606,43.7,0.006206,3.3,0.65,3371.24,1941.0,5982.0,4.493,0.96,287.02686,43.405682,
1,K2,K2-3 c,24.64354,3.633,,0.03007,42.2,1.85,3.3,344.0,3896.0,4.72,0.56,172.3353708,-1.4551364,10.5459
0,Kepler,K03129.01,25.503628,3.913,204.4,0.016771,17.71,1.61,27.85,586.0,5815.0,4.54,0.877,296.04401,42.454708,
0,Kepler,K05343.01,290.625016,4.411,147.6,0.010877,507.0,2.86,4.67,375.0,5195.0,3.735,2.409,284.18527,42.563271,
1,Kepler,Kepler-380 b,3.93083997,2.932,101.4,0.009264,10.1,1.2,711.45,1317.0,6038.0,4.284,1.191,282.39462,48.75914,
0,Kepler,K04903.01,386.828262,5.045,1024.9,0.037095,240.0,6.54,3.15,340.0,6384.0,4.107,1.615,281.28546,43.51548,
1,TESS,TOI-45361,4.0460644,5.824,8004.0,0.08946507698538017,,18.2851,6586.47,2509.0,6404.0,4.03,1.81,19.550586,2.702785,10.5559
0,TESS,TOI-22501,0.8153098,1.373,189.0,0.01374772708486752,,1.19041,2785.3,2023.0,5729.0,4.47487,0.97,296.355007,67.310971,10.1583
1,K2,K2-136 c,17.3077,3.59,,0.0385,34.8,3.03,11.9,,4364.0,4.63,0.71,67.4128615,22.8825674,10.1192
0,TESS,TOI-17291,0.5732087,0.4582376,432048.7343961,0.6573041414718912,,,,,5780.0,4.438,,278.399911,58.205529,18.3324
0,Kepler,K00976.01,52.56901867,6.7507,26900.0,0.418905,45.4,78.54,69.62,737.0,7240.0,4.178,1.717,290.94437,38.538868,
0,Kepler,K03672.01,5.50817321,3.6845,226850.0,0.557136,15.689,39.18,82.55,768.0,5051.0,4.663,0.644,294.47156,46.58923,
0,Kepler,K05760.01,365.620697,32.263,27188.0,0.152085,93.0,12.75,0.5,215.0,5273.0,4.531,0.768,291.62619,47.08123,
1,Kepler,Kepler-351 b,37.0551726,5.439,1028.8,0.034562,28.0,3.19,14.59,498.0,5642.0,4.542,0.846,286.4527,42.657879,
1,Kepler,Kepler-541 b,5.0800579,5.207,222.8,0.014349,5.94,3.95,1851.94,1673.0,6049.0,3.769,2.52,294.14966,38.458271,
1,K2,K2-277 b,6.32677,,,,,2.23,195.0,953.0,5705.0,4.45,0.952,202.0161895,-15.9379749,9.66562
1,TESS,TOI-19041,4.3247708,4.267,6380.0,0.07987490219086343,,17.0257,1080.87,1597.0,6457.0,3.9,2.13,180.165072,-45.799456,11.1138
1,TESS,TOI-60831,,9.3055095,3608.2663496,0.06006884674771108,,6.0762071,0.7995303,241.1728841,5576.31,4.48425,0.940603,288.848855,51.209038,11.9363
0,Kepler,K04355.02,21.131609,13.66,73.5,0.008573,11.9,0.94,44.45,659.0,5780.0,4.438,1.0,294.20786,39.680115,
1,Kepler,Kepler-1391 b,54.4099612,9.314,193.0,0.012628,44.65,1.56,16.35,513.0,5746.0,4.309,1.133,294.83102,46.659592,
1,TESS,TOI-36301,1.9617969,2.7570171,14086.214603,0.11868535968265,,13.2107214,1400.0225662,1560.1038498,6026.0,4.41,1.09703,21.871101,38.968114,13.0942
0,Kepler,K07606.01,235.2976173,87.013,23053.0,0.136377,22.782,82.92,27.65,585.0,4894.0,2.968,5.568,298.70981,46.833031,
1,TESS,TOI-14531,6.5886877,1.678,852.0,0.029189039038652848,,2.12746,28.9612,646.0,4920.0,4.64,0.71,258.22327,57.197778,10.1426
1,Kepler,Kepler-1415 b,0.636424848,0.947,217.9,0.013529,4.981,1.31,2754.93,1846.0,5343.0,4.538,0.885,285.15692,47.873329,
0,Kepler,K04104.01,392.49728,10.53,1062.0,0.029651,289.3,2.82,0.68,232.0,5737.0,4.544,0.872,286.58932,44.5247,
1,Kepler,Kepler-253 d,18.11993039,4.2309,1506.9,0.034825,33.19,2.95,23.77,563.0,5196.0,4.593,0.775,291.84198,44.858089,
0,Kepler,K00699.01,5.41460536,33.787,4080.1,0.363842,1.426,116.93,2150.63,1737.0,6033.0,3.676,2.943,298.83603,45.11652,
1,K2,K2-6 b,30.94191,,680.0,0.026076809620810597,50.27,2.5,,615.0,5850.0,,0.96,178.1921152,-1.1984418,12.0593
0,Kepler,K06360.01,15.582794732,3.76683,52760.0,0.234843,30.807,14.0,5.86,397.0,3849.0,4.703,0.546,284.62024,38.969501,
1,Kepler,Kepler-431 d,11.9216035,5.009,43.2,0.007395,7.13,0.87,123.89,851.0,6006.0,4.403,1.082,281.11234,43.227791,
1,TESS,TOI-4771,2.9444273,2.4478494,20291.3838652,0.1424478285731306,,12.7921539,317.4314288,1076.5451049,5150.0,4.55754,0.88727,101.127503,-42.76223,11.7583
0,Kepler,K07825.01,0.566796615,1.999,47.8,0.006358,2.205,0.59,4426.68,2077.0,5858.0,4.553,0.849,291.82965,42.737679,
1,Kepler,Kepler-599 b,15.65563866,3.9305,955.9,0.027942,29.89,2.55,35.62,623.0,5185.0,4.484,0.837,285.9115,41.069439,
1,TESS,TOI-4881,1.1979996,0.9682003,1150.3177297,0.03391633426094277,,1.2107339,58.2602237,704.6326883,3332.0,4.91528,0.354529,120.593607,3.337163,11.1972
1,Kepler,Kepler-778 b,3.75574267,2.2911,417.4,0.018377,12.67,1.58,215.46,977.0,5311.0,4.588,0.788,287.47742,44.237511,
1,K2,K2-197 b,8.35470947,3.863,550.0,0.02345207879911715,,,,,5627.0,4.50636,0.923,202.3934779,-7.3739779,11.5275
1,TESS,TOI-65511,6.9593972,4.8553269,4826.8656037,0.06947564755869498,,9.3800527,341.0877558,1096.0649295,5854.0,4.438,1.33729,207.526001,-40.835896,9.1871
0,Kepler,K08029.01,2.61854596,4.866,19.7,0.004016,4.17,1.18,3846.53,2008.0,5657.0,3.721,2.682,299.06802,47.920029,
0,Kepler,K02804.01,2.62838097,3.193,89.9,0.00862,6.346,1.01,846.09,1375.0,5884.0,4.408,1.07,299.35519,40.43306,
0,Kepler,K07293.01,1.013922622,1.6393,34957.0,0.452671,4.21,31.98,883.9,1392.0,5110.0,4.618,0.647,283.01196,47.238602,
1,K2,K2-32 c,20.660987,4.75,1350.0,0.03769,,2.88,,,4686.0,,0.72,252.426008,-19.5430504,11.3692
0,Kepler,K08200.01,5.959695593,1.8383,151.2,0.011755,19.706945,1.13,182.4,937.0,5717.0,4.538,0.884,294.56131,47.298092,
1,Kepler,Kepler-1269 b,37.3331165,7.643,187.8,0.014415,20.65,2.5,44.17,657.0,5623.0,4.079,1.588,287.80557,45.340549,
1,K2,K2-195 b,15.852989,4.8408,,0.0287,,3.0,,,,,0.95,199.8315191,-8.5095364,11.8767
0,Kepler,K03915.01,2.189090653,5.2094,1027.1,0.274077,1.578,23.25,466.32,1185.0,5401.0,4.593,0.777,285.89816,39.672218,
0,K2,EPIC 211524114.01,0.715676,1.248,1668.0,0.04084115571332427,,,,,4476.31,,7.82356,131.6917066,13.4793426,10.7842
1,K2,HIP 41378 c,31.70603,,,,,2.727,54.0,757.0,6320.0,4.294,1.273,126.6158279,10.0803708,8.4642
0,Kepler,K06046.01,9.449438672,5.5479,12867.0,0.387727,8.13,60.59,415.72,1152.0,6558.0,4.167,1.431,286.28693,43.61364,
0,K2,EPIC 211737652.01,2.46819,5.8848,483890.0,0.6956220238031571,,,,,8315.0,4.92436,0.817957,131.5002914,16.4335416,16.162
1,K2,K2-285 e,14.76289,2.3,680.0,0.0227044,49.43,1.95,10.5,500.9,4975.0,4.4,0.787,349.3843458,1.3001522,11.2451
0,Kepler,K06823.01,0.566800287,3.487,73.9,0.008292,1.252,0.88,6188.18,2260.0,6075.0,4.486,0.969,291.065,42.63665,
1,Kepler,Kepler-1126 b,108.593113,7.989,338.2,0.016727,105.58,1.68,4.64,374.0,5678.0,4.409,0.921,285.69199,45.689388,
0,Kepler,K06177.01,0.978362973,1.206,37.1,0.005708,6.041,1.04,13948.03,2772.0,7193.0,4.156,1.671,301.13428,44.100128,
1,Kepler,Kepler-1527 b,160.130899,13.775,1183.0,0.034707,59.3,6.67,9.68,450.0,6092.0,4.056,1.759,297.41443,46.060822,
1,K2,K2-7 b,28.6781,7.5816,580.0,0.02408,26.3,4.03523305,,786.0,5700.0,4.092,1.533,167.0937488,-1.065855,12.6109
1,Kepler,Kepler-834 b,13.32389352,3.2208,781.3,0.025595,32.33,1.26,4.83,378.0,3751.0,4.813,0.45,287.05453,45.18037,
0,TESS,TOI-15721,8.66698,6.104,9854.3,0.09926882692970639,,27.4804,2647.36,1998.0,6322.2,3.77,2.52,31.902189,45.500156,10.4562
0,Kepler,K01664.01,44.638983058,3.04001,36830.0,0.445271,94.71,50.33,21.86,551.0,6197.0,4.449,1.035,293.02615,40.073051,
0,Kepler,K07418.01,1.032967155,1.17,127.3,0.010249,6.84,21.22,304226.71,5990.0,5283.0,2.352,18.959,296.07492,48.8591,
0,TESS,TOI-14271,12.80758,3.596,27112.7,0.1646593453163227,,11.4222,28.4034,643.0,5094.4,,0.63,346.517442,43.898633,10.0526
0,Kepler,K07503.01,2.52122764,2.249,127.3,0.010318,8.29,0.91,453.48,1177.0,5546.0,4.575,0.81,286.42703,50.4063,
0,Kepler,K02645.01,1.705782214,1.007,278.0,0.016508,9.47,1.82,1060.41,1455.0,5387.0,4.38,1.009,295.06241,49.049278,
1,Kepler,Kepler-1961 b,5.60473115,2.885,210.0,0.013128,14.69,1.11,132.98,866.0,5401.0,4.593,0.777,286.33011,39.683182,
0,Kepler,K03673.01,6.142812722,6.0751,96593.0,0.292113,9.314,31.9,230.71,994.0,5780.0,4.438,1.0,292.02893,49.387688,
0,Kepler,K05386.01,575.42002,17.22,401.7,0.018407,257.0,1.91,0.61,225.0,6025.0,4.448,0.949,297.88852,42.993031,
1,K2,K2-50 b,8.7529,2.68,,0.0264,,1.59,18.8,,4326.0,4.742,0.546,169.483654,5.988289,13.5014
0,K2,EPIC 211662047.01,0.635238,1.5288,126462.0,0.3556149603152263,,,,,4743.31,4.39196,0.919305,134.3628607,15.399444,14.2226
1,K2,K2-191 b,2.858,2.04312,275.0,0.016582,,,,,5012.0,4.45795,0.891502,201.6391407,-12.8066737,12.4159
0,Kepler,K06639.01,0.790046373,4.9939,149300.0,0.388484,1.789,56.93,9873.85,2541.0,6785.0,4.321,1.342,292.53986,41.21159,
0,K2,EPIC 211814733.01,14.707213,2.1408,4206.0,0.06485368146836384,,,,,5167.0,,2.19732,132.667423,17.5248832,11.4348
1,TESS,TOI-7362,0.9479945,0.564663,4200.52889,0.06481148733056509,,1.1926392,20.5198379,542.829237,2940.0,5.14315,0.17143,165.690484,-16.406444,13.5571
1,K2,HIP 41378 e,369.0,,,,,4.92,2.1,335.0,6320.0,4.294,1.273,126.6158279,10.0803708,8.4642
0,Kepler,K08179.01,138.62902498,4.93,,,,,,,,,,291.26102,45.63747,
1,K2,K2-98 b,10.13693,,,,,4.93,339.0,1093.0,6103.0,4.12,1.565,126.4882114,11.5110933,11.6718
1,Kepler,Kepler-1114 b,14.97436238,2.4461,265.4,0.014655,47.26,1.28,37.53,631.0,5311.0,4.532,0.8,299.23694,45.834702,
1,Kepler,Kepler-1520 b,0.65355361,1.63,4595.9,0.318427,1.947,22.95,1004.07,1437.0,4550.0,4.622,0.66,290.96622,51.504719,
1,K2,WASP-118 b,4.0460407,4.91136,6679.000000000001,0.0817251491280377,,15.625346,,1753.0,,,1.754,19.5505861,2.7027847,10.5559
0,TESS,TOI-30041,3.2891219,2.948,8100.0,0.09,,15.1457,2357.82,1941.0,6947.0,4.19,1.64,134.002198,-50.328351,12.4564
0,Kepler,K01742.01,4.70847097,6.0503,32622.0,0.168982,6.534,19.58,493.0,1202.0,6214.0,4.391,1.061,292.65988,46.159538,
0,TESS,TOI-1541,6.74657,1.803,2970.0,0.054497706373754846,,16.2785,80.0277,833.0,5910.7,3.59,2.57,313.261454,-38.594923,10.0704
0,Kepler,K06647.01,12.591656377,5.53385,302580.0,0.596057,25.522,49.21,40.23,642.0,5293.0,4.604,0.756,287.03979,41.328869,
1,Kepler,Kepler-306 c,7.24022418,2.9153,864.9,0.027225,16.97,2.14,62.1,716.0,4955.0,4.61,0.721,288.53867,40.61615,
0,Kepler,K04029.01,1.31723412,7.284,422.7,0.095187,1.127,125.56,211468.1,5471.0,6740.0,2.816,12.08,296.61078,49.567039,
1,Kepler,Kepler-1266 c,4.86634094,1.885,366.7,0.021379,9.74,1.94,142.39,881.0,4996.0,4.497,0.831,285.86929,42.728088,
0,Kepler,K05129.01,0.66882716,1.069,68.2,0.007591,4.2,124.42,7165673.12,13184.0,3711.0,0.652,150.091,299.32156,40.265339,
0,Kepler,K00808.01,2.99025443,5.414,589.2,0.021279,4.349,1.7,168.45,918.0,4667.0,4.578,0.731,287.74881,38.92955,
1,Kepler,Kepler-1032 b,3.290114076,1.5151,645.3,0.02297,16.65,1.49,97.96,802.0,4484.0,4.654,0.594,289.93085,40.097752,
1,K2,K2-385 b,2.380867,,,0.0185,10.07,1.539,,,4844.0,4.64,0.761,12.6140752,5.8712567,13.7196
1,K2,K2-141 b,0.2803246,0.868,507.0,0.022516660498395406,,1.64829,3967.92,2211.0,4477.0,4.56,0.72,350.9170464,-1.1891827,10.0298
